"ZoneName","Name","RecordType","Data","TTL","Age","TimeStamp","UpdatedAtSerial","Created","Changed","showInAdvancedViewOnly","DistinguishedName"
"RootDNSServers","J.ROOT-SERVERS.NET","AAAA","2001:0503:0c27:0000:0000:0000:0002:0030","0","0","[static]","0","16/03/2018 5:23:09 PM","16/03/2018 5:23:09 PM","True","DC=J.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=sos,DC=labs"
"RootDNSServers","K.ROOT-SERVERS.NET","AAAA","2001:07fd:0000:0000:0000:0000:0000:0001","0","0","[static]","0","16/03/2018 5:23:09 PM","16/03/2018 5:23:09 PM","True","DC=K.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=sos,DC=labs"
"RootDNSServers","L.ROOT-SERVERS.NET","AAAA","2001:0500:009f:0000:0000:0000:0000:0042","0","0","[static]","0","16/03/2018 5:23:09 PM","16/03/2018 5:23:09 PM","True","DC=L.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=sos,DC=labs"
"RootDNSServers","M.ROOT-SERVERS.NET","AAAA","2001:0dc3:0000:0000:0000:0000:0000:0035","0","0","[static]","0","16/03/2018 5:23:09 PM","16/03/2018 5:23:09 PM","True","DC=M.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=sos,DC=labs"
"sos.labs","@","SOA","[39][dc1.sos.labs.][hostmaster.sos.labs.][900][600][86400][3600]","3600","0","[static]","40","16/03/2018 5:31:17 PM","21/03/2018 6:08:40 PM","True","DC=@,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_gc._tcp","SRV","[0][100][3268][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","8","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_gc._tcp,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_gc._tcp.Default-First-Site-Name._sites","SRV","[0][100][3268][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","9","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_gc._tcp.Default-First-Site-Name._sites,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_kerberos._tcp","SRV","[0][100][88][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","6","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_kerberos._tcp,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_kerberos._tcp.Default-First-Site-Name._sites","SRV","[0][100][88][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","7","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_kerberos._tcp.Default-First-Site-Name._sites,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_kerberos._udp","SRV","[0][100][88][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","10","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_kerberos._udp,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_kpasswd._tcp","SRV","[0][100][464][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","11","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_kpasswd._tcp,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_kpasswd._udp","SRV","[0][100][464][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","12","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_kpasswd._udp,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_ldap._tcp","SRV","[0][100][389][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","4","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_ldap._tcp,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_ldap._tcp.Default-First-Site-Name._sites","SRV","[0][100][389][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","5","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_ldap._tcp.Default-First-Site-Name._sites,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_msdcs","NS","dc1.sos.labs.","3600","0","[static]","3","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_msdcs,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","dc1","A","192.168.9.10","3600","0","[static]","45","16/03/2018 5:31:17 PM","22/03/2018 1:19:06 PM","True","DC=dc1,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","DomainDnsZones","A","192.168.9.10","600","3657246","21/03/2018 6:00:00 AM","41","16/03/2018 5:31:17 PM","21/03/2018 6:08:40 PM","True","DC=DomainDnsZones,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_ldap._tcp.DomainDnsZones","SRV","[0][100][389][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","15","16/03/2018 5:31:18 PM","16/03/2018 5:31:18 PM","True","DC=_ldap._tcp.DomainDnsZones,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_ldap._tcp.Default-First-Site-Name._sites.DomainDnsZones","SRV","[0][100][389][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","16","16/03/2018 5:31:18 PM","16/03/2018 5:31:18 PM","True","DC=_ldap._tcp.Default-First-Site-Name._sites.DomainDnsZones,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","ForestDnsZones","A","192.168.9.10","600","3657246","21/03/2018 6:00:00 AM","42","16/03/2018 5:31:18 PM","21/03/2018 6:08:40 PM","True","DC=ForestDnsZones,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_ldap._tcp.ForestDnsZones","SRV","[0][100][389][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","18","16/03/2018 5:31:18 PM","16/03/2018 5:31:18 PM","True","DC=_ldap._tcp.ForestDnsZones,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","_ldap._tcp.Default-First-Site-Name._sites.ForestDnsZones","SRV","[0][100][389][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","19","16/03/2018 5:31:18 PM","16/03/2018 5:31:18 PM","True","DC=_ldap._tcp.Default-First-Site-Name._sites.ForestDnsZones,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"sos.labs","WIN7X86","A","192.168.9.101","1200","3657174","18/03/2018 6:00:00 AM","22","18/03/2018 5:32:35 PM","18/03/2018 5:32:35 PM","True","DC=WIN7X86,DC=sos.labs,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","@","NS","M.ROOT-SERVERS.NET.","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=@,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","A.ROOT-SERVERS.NET","AAAA","2001:0503:ba3e:0000:0000:0000:0002:0030","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=A.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","B.ROOT-SERVERS.NET","AAAA","2001:0500:0084:0000:0000:0000:0000:000b","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=B.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","C.ROOT-SERVERS.NET","AAAA","2001:0500:0002:0000:0000:0000:0000:000c","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=C.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","D.ROOT-SERVERS.NET","AAAA","2001:0500:002d:0000:0000:0000:0000:000d","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=D.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","E.ROOT-SERVERS.NET","A","192.203.230.10","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=E.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","F.ROOT-SERVERS.NET","AAAA","2001:0500:002f:0000:0000:0000:0000:000f","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=F.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","G.ROOT-SERVERS.NET","A","192.112.36.4","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=G.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","H.ROOT-SERVERS.NET","AAAA","2001:0500:0001:0000:0000:0000:0000:0053","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=H.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","I.ROOT-SERVERS.NET","AAAA","2001:07fe:0000:0000:0000:0000:0000:0053","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=I.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","J.ROOT-SERVERS.NET","AAAA","2001:0503:0c27:0000:0000:0000:0002:0030","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=J.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","K.ROOT-SERVERS.NET","AAAA","2001:07fd:0000:0000:0000:0000:0000:0001","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=K.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","L.ROOT-SERVERS.NET","AAAA","2001:0500:009f:0000:0000:0000:0000:0042","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=L.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"RootDNSServers","M.ROOT-SERVERS.NET","AAAA","2001:0dc3:0000:0000:0000:0000:0000:0035","0","0","[static]","0","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=M.ROOT-SERVERS.NET,DC=RootDNSServers,CN=MicrosoftDNS,DC=DomainDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","@","NS","dc1.sos.labs.","3600","0","[static]","2","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=@,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","_kerberos._tcp.dc","SRV","[0][100][88][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","11","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_kerberos._tcp.dc,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","_kerberos._tcp.Default-First-Site-Name._sites.dc","SRV","[0][100][88][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","12","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_kerberos._tcp.Default-First-Site-Name._sites.dc,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","_ldap._tcp.a61990f9-d775-46fe-8305-e38ea18ade6b.domains","SRV","[0][100][389][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","4","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_ldap._tcp.a61990f9-d775-46fe-8305-e38ea18ade6b.domains,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","_ldap._tcp.dc","SRV","[0][100][389][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","6","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_ldap._tcp.dc,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","_ldap._tcp.Default-First-Site-Name._sites.dc","SRV","[0][100][389][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","7","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_ldap._tcp.Default-First-Site-Name._sites.dc,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","_ldap._tcp.Default-First-Site-Name._sites.gc","SRV","[0][100][3268][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","9","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_ldap._tcp.Default-First-Site-Name._sites.gc,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","_ldap._tcp.gc","SRV","[0][100][3268][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","8","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_ldap._tcp.gc,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","_ldap._tcp.pdc","SRV","[0][100][389][DC1.sos.labs.]","600","3657126","16/03/2018 6:00:00 AM","3","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=_ldap._tcp.pdc,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","4d55de11-5a60-4d67-9523-0607a687be7e","CNAME","DC1.sos.labs.","600","3657126","16/03/2018 6:00:00 AM","5","16/03/2018 5:31:17 PM","16/03/2018 5:31:17 PM","True","DC=4d55de11-5a60-4d67-9523-0607a687be7e,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
"_msdcs.sos.labs","gc","A","192.168.9.10","600","3657246","21/03/2018 6:00:00 AM","14","16/03/2018 5:31:17 PM","21/03/2018 6:08:40 PM","True","DC=gc,DC=_msdcs.sos.labs,CN=MicrosoftDNS,DC=ForestDnsZones,DC=sos,DC=labs"
